category_no,category_name,view_cnt,fixed_tags,cate_img,captured_at_utc,platform
00130000,토크/캠방,3273,"['보라', '토크']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7849670d90c7abaa8.png,2025-09-26T21:18:15+00:00,soop
00040019,리그 오브 레전드,3191,"['MOBA', '전략', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2025/09/02/259768b67d0fe5e7b.png,2025-09-26T21:18:15+00:00,soop
00810000,버추얼,3093,['토크'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5706670d915d067cb.png,2025-09-26T21:18:15+00:00,soop
00040066,PUBG: 배틀그라운드,1773,"['슈팅', '생존', '배틀로얄', 'FPS', 'TPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5770670d90283ed1a.jpg,2025-09-26T21:18:15+00:00,soop
00040001,스타크래프트,1736,"['전략', '시뮬레이션', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3568670d900e5fe3c.jpg,2025-09-26T21:18:15+00:00,soop
00040005,서든어택,1704,"['슈팅', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7599670d901178533.jpg,2025-09-26T21:18:15+00:00,soop
00040121,종합게임,1005,['종합게임'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/8693670d9053a5edd.jpg,2025-09-26T21:18:15+00:00,soop
00040017,마인크래프트,1002,"['샌드박스', '시뮬레이션', '생존']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9605670d9019ba18f.jpg,2025-09-26T21:18:15+00:00,soop
00040075,전략적 팀 전투,964,"['오토배틀러', '전략', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2025/09/02/538468b6aac22b47e.png,2025-09-26T21:18:15+00:00,soop
00030002,음악 스트리밍,896,['음악'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3063670d900a36b87.png,2025-09-26T21:18:15+00:00,soop
00040354,EA Sports FC 26,476,"['스포츠게임', '축구', '시뮬레이션']",https://admin.img.sooplive.co.kr/category_img/2025/09/26/732268d5f5f3587df.png,2025-09-26T21:18:15+00:00,soop
00270006,암호화폐,336,"['금융', '거래', '주가']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9526670d90dd73a35.png,2025-09-26T21:18:15+00:00,soop
00040032,메이플스토리,332,['MMORPG'],https://admin.img.sooplive.co.kr/category_img/2025/08/21/996768a67d34c9dc1.jpg,2025-09-26T21:18:15+00:00,soop
00330000,먹방/쿡방,329,"['먹방', '쿡방']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4487670d90e7c8791.png,2025-09-26T21:18:15+00:00,soop
00040035,그랜드 테프트 오토 V,281,"['액션', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9526670d901fea149.jpg,2025-09-26T21:18:15+00:00,soop
00040158,메이플스토리 월드,277,"['샌드박스', '플랫폼게임']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3117670d9076deb54.png,2025-09-26T21:18:15+00:00,soop
00390024,YTN LIVE,266,"['뉴스', '시사', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6437670d91462be63.jpg,2025-09-26T21:18:15+00:00,soop
00590000,더빙/라디오,249,"['라디오', '더빙', 'ASMR']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7489670d9152a3346.jpg,2025-09-26T21:18:15+00:00,soop
00030001,음악 라이브,234,['음악'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/2787670d90092f65d.png,2025-09-26T21:18:15+00:00,soop
00040110,발로란트,203,"['슈팅', 'FPS', '액션', '라이엇게임즈']",https://admin.img.sooplive.co.kr/category_img/2025/03/06/404067c901f797bf2.jpg,2025-09-26T21:18:15+00:00,soop
00740000,여행,190,['여행'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/1663670d9158da437.png,2025-09-26T21:18:15+00:00,soop
00040070,FC 온라인,181,"['스포츠게임', '축구']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9505670d902b5c773.jpg,2025-09-26T21:18:15+00:00,soop
00290005,시사,175,"['교양', '학습', '이슈', '뉴스']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6083670d90e3a80d3.png,2025-09-26T21:18:15+00:00,soop
00020007,취미,150,['취미'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3781670d900509a1e.png,2025-09-26T21:18:15+00:00,soop
00040011,월드 오브 워크래프트,117,"['MMORPG', '오픈월드', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7298670d9014911e3.jpg,2025-09-26T21:18:15+00:00,soop
00040352,베이비 스텝스,107,"['플랫포머', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2025/09/19/399568ccf55b2b9a4.jpg,2025-09-26T21:18:15+00:00,soop
00040007,스페셜포스,87,"['슈팅', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4863670d901280438.jpg,2025-09-26T21:18:15+00:00,soop
00580000,펫방,72,['펫방'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/2985670d91519b52a.png,2025-09-26T21:18:15+00:00,soop
00940010,비밀의 숲,71,"['드라마', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/09/11/709968c27091e7add.jpg,2025-09-26T21:18:15+00:00,soop
00040160,팰월드,70,"['오픈월드', 'TPS', '서바이벌']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1210670d9078ee572.jpg,2025-09-26T21:18:15+00:00,soop
00390013,연합뉴스,68,"['뉴스', '시사', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3848670d914523414.jpg,2025-09-26T21:18:15+00:00,soop
00040069,포트나이트,55,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8349670d902a4d86e.jpg,2025-09-26T21:18:15+00:00,soop
00020009,미술,49,['미술'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/6346670d900612d0e.png,2025-09-26T21:18:15+00:00,soop
00350018,검정고무신,46,"['애니메이션', '만화', '추억', '고전']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6524670d90ebf33ca.jpg,2025-09-26T21:18:15+00:00,soop
00350025,원피스,36,"['애니메이션', '만화', '격투', '모험']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9686670d90ed1046f.jpg,2025-09-26T21:18:15+00:00,soop
00360113,마비노기 모바일,33,"['MMORPG', '모바일']",https://admin.img.sooplive.co.kr/category_img/2025/03/27/500367e4b6fc56852.jpg,2025-09-26T21:18:15+00:00,soop
00040096,천하제일상 거상,32,"['MMORPG', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7422670d904320904.jpg,2025-09-26T21:18:15+00:00,soop
00020011,운세,26,['운세'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/8180670d90071d4a0.png,2025-09-26T21:18:15+00:00,soop
00040004,던전앤파이터,25,"['MMORPG', '벨트스크롤']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1364670d90107069d.jpg,2025-09-26T21:18:15+00:00,soop
00040008,레트로게임,24,['고전'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/3029670d901388446.jpg,2025-09-26T21:18:15+00:00,soop
00040015,아이온,24,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3287670d9017a8cc7.jpg,2025-09-26T21:18:15+00:00,soop
00360003,모바일 종합게임,24,['모바일게임'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/6098670d90f664702.jpg,2025-09-26T21:18:15+00:00,soop
00040014,카트라이더: 드리프트,23,"['레이싱', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9968670d9016a0fce.jpg,2025-09-26T21:18:15+00:00,soop
00040209,하데스 2,23,"['인디게임', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8675670d90ab9eea5.jpg,2025-09-26T21:18:15+00:00,soop
00800000,WWE,21,['WWE'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4428670d915bf27ad.jpg,2025-09-26T21:18:15+00:00,soop
00040236,사일런트 힐 2,20,"['어드벤처', '서바이벌', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2129670d90c37f152.png,2025-09-26T21:18:15+00:00,soop
00270008,주식,15,"['금융', '주가', '재테크']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7917670d90df82772.png,2025-09-26T21:18:15+00:00,soop
00040067,로스트아크,14,['MMORPG'],https://admin.img.sooplive.co.kr/category_img/2025/08/20/320568a51ee91fd1a.jpg,2025-09-26T21:18:15+00:00,soop
00040249,패스 오브 엑자일 2,14,"['액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2024/12/04/2439675004ecadea3.jpg,2025-09-26T21:18:15+00:00,soop
00960019,실미도,14,"['영화', '같이보기']",https://admin.img.sooplive.co.kr/category_img/2025/09/17/758068ca519fdbf4b.jpg,2025-09-26T21:18:15+00:00,soop
00040080,데드 바이 데이라이트,13,"['공포', '인디게임']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5951670d903399abf.jpg,2025-09-26T21:18:15+00:00,soop
00570013,마인드 스포츠,13,['마인드스포츠'],https://admin.img.sooplive.co.kr/category_img/2024/10/28/9326671f2f742b593.jpg,2025-09-26T21:18:15+00:00,soop
00570004,토크/분석,12,"['토크', '분석']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3546670d914b6739d.jpg,2025-09-26T21:18:15+00:00,soop
00040073,Apex 레전드,10,"['슈팅', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5237670d902c643d1.jpg,2025-09-26T21:18:15+00:00,soop
00670000,낚시,10,['낚시'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4671670d9155c01c8.jpg,2025-09-26T21:18:15+00:00,soop
00040163,철권 8,9,"['격투', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8801670d907c13113.jpg,2025-09-26T21:18:15+00:00,soop
00290006,종교,8,"['교양', '학습']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3276670d90e4affa7.png,2025-09-26T21:18:15+00:00,soop
00390006,TV CHOSUN,8,"['뉴스', '시사', '종편', '예능', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9857670d91441a338.jpg,2025-09-26T21:18:15+00:00,soop
00040012,리니지,7,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7928670d90159966d.png,2025-09-26T21:18:15+00:00,soop
00040081,디아블로 II,7,"['RPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8884670d9034a29c8.jpg,2025-09-26T21:18:15+00:00,soop
00040128,오버워치 2,7,"['슈팅', '액션', 'FPS']",https://admin.img.sooplive.co.kr/category_img/2025/08/27/898468ae6458234c8.png,2025-09-26T21:18:15+00:00,soop
00360116,작혼: 리치 마작,7,"['모바일', '보드게임']",https://admin.img.sooplive.co.kr/category_img/2025/05/14/34046823fb8a7cf1d.jpg,2025-09-26T21:18:15+00:00,soop
00040107,이스케이프 프롬 타르코프,6,"['슈팅', 'RPG', '시뮬레이션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6878670d9049544ae.jpg,2025-09-26T21:18:15+00:00,soop
00040143,디아블로 IV,6,"['RPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7147670d906757ce9.jpg,2025-09-26T21:18:15+00:00,soop
00390003,JTBC,6,"['뉴스', '시사', '종편', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2025/03/17/148667d7dcd14eabd.jpg,2025-09-26T21:18:15+00:00,soop
00040020,디아블로 III,5,"['RPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/11/12/23696732c4b55338c.jpg,2025-09-26T21:18:15+00:00,soop
00040345,F1 25,5,['레이싱'],https://admin.img.sooplive.co.kr/category_img/2025/09/08/641168be41e11a06f.png,2025-09-26T21:18:15+00:00,soop
00720000,LCK,5,['MOBA'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/1707670d9156ca223.jpg,2025-09-26T21:18:15+00:00,soop
00970000,장애인스포츠,5,"['장애인스포츠', '대한장애인체육회', '대한체육회', '휠체어농구', '파라하키']",https://admin.img.sooplive.co.kr/category_img/2025/03/25/384567e20c5e69234.jpg,2025-09-26T21:18:15+00:00,soop
00040303,세피리아,3,"['로그라이트', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/04/22/65866806fb66a6389.png,2025-09-26T21:18:15+00:00,soop
00190000,격투기,3,"['격투', '격투기', 'MMA']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9693670d90d740e86.jpg,2025-09-26T21:18:15+00:00,soop
00290001,자습,3,"['공부', '교양', '스터디', '학습']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6934670d90e194e3c.jpg,2025-09-26T21:18:15+00:00,soop
00390004,MBN,3,"['뉴스', '시사', '종편', '예능', '사회', '정치']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7050670d9143112d1.jpg,2025-09-26T21:18:15+00:00,soop
00030003,노래방,2,['노래방'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/6936670d900b45f84.jpg,2025-09-26T21:18:15+00:00,soop
00040087,이카루스,2,"['MMORPG', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1502670d9039cbac9.jpg,2025-09-26T21:18:15+00:00,soop
00040181,스펠렁키 2,2,"['플랫폼게임', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7476670d908ea46dd.jpg,2025-09-26T21:18:15+00:00,soop
00170000,국내프로축구,2,['축구'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5301670d90d53050e.jpg,2025-09-26T21:18:15+00:00,soop
00360021,리니지2:레볼루션,2,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6309670d90fa8c859.jpg,2025-09-26T21:18:15+00:00,soop
00360022,리니지M,2,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7235670d90fb93b70.jpg,2025-09-26T21:18:15+00:00,soop
00360069,오딘: 발할라 라이징,2,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6622670d911aa5f7d.png,2025-09-26T21:18:15+00:00,soop
00360102,젠레스 존 제로,2,"['모바일게임', 'RPG', 'HoYoverse']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1290670d913bc752d.jpg,2025-09-26T21:18:15+00:00,soop
00040016,스타크래프트 II,1,"['전략', '시뮬레이션', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6566670d9018b245d.jpg,2025-09-26T21:18:15+00:00,soop
00040346,보더랜드 4,1,"['FPS', 'RPG', '루트슈터']",https://admin.img.sooplive.co.kr/category_img/2025/09/09/353868bfda3ee463b.png,2025-09-26T21:18:15+00:00,soop
00270007,기타 금융,1,['기타금융'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5524670d90de7b0a6.jpg,2025-09-26T21:18:15+00:00,soop
00290007,경제,1,"['재테크', '부동산', '교양', '학습']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/5826670d90e5b7dd9.jpg,2025-09-26T21:18:15+00:00,soop
00360030,검은사막M,1,"['모바일게임', 'MMORPG']",https://admin.img.sooplive.co.kr/category_img/2025/08/26/945268ad49c3a1371.jpg,2025-09-26T21:18:15+00:00,soop
00570002,당구,1,['당구'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4919670d914955d36.jpg,2025-09-26T21:18:15+00:00,soop
00570005,기타 스포츠,1,['기타스포츠'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/7029670d914c709f1.jpg,2025-09-26T21:18:15+00:00,soop
00570007,골프,1,['골프'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/8814670d914e803d6.jpg,2025-09-26T21:18:15+00:00,soop
00020006,뷰티,0,['뷰티'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/2819670d9003ef162.png,2025-09-26T21:18:15+00:00,soop
00020012,숲토어,0,['숲토어'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/4375670d900825438.png,2025-09-26T21:18:15+00:00,soop
00030005,X2,0,"['X2', '엑스투']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9074670d900c4e6c8.jpg,2025-09-26T21:18:15+00:00,soop
00040002,워크래프트 III,0,"['전략', '시뮬레이션', 'RTS']",https://admin.img.sooplive.co.kr/category_img/2024/11/11/665767318e1d2925a.jpg,2025-09-26T21:18:15+00:00,soop
00040022,블레이드 앤 소울,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2107670d901cd1d55.png,2025-09-26T21:18:15+00:00,soop
00040033,사이퍼즈,0,"['MOBA', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7977670d901ee22d1.png,2025-09-26T21:18:15+00:00,soop
00040039,하스스톤,0,['TCG'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/5261670d902101a09.jpg,2025-09-26T21:18:15+00:00,soop
00040040,마비노기,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1384670d9022097f8.png,2025-09-26T21:18:15+00:00,soop
00040042,버블파이터,0,"['슈팅', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4435670d9023130f4.png,2025-09-26T21:18:15+00:00,soop
00040043,테일즈런너,0,"['레이싱', '액션', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6423670d90241b232.jpg,2025-09-26T21:18:15+00:00,soop
00040050,히어로즈 오브 더 스톰,0,"['MOBA', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1854670d9025230a2.jpg,2025-09-26T21:18:15+00:00,soop
00040061,철권 7,0,"['격투', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8301670d90262c804.jpg,2025-09-26T21:18:15+00:00,soop
00040065,바람의나라,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/6188670d902736d76.jpg,2025-09-26T21:18:15+00:00,soop
00040074,패스 오브 엑자일,0,"['액션', 'RPG']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7076670d902d6bebb.jpg,2025-09-26T21:18:15+00:00,soop
00040076,오토 체스,0,"['전략', '오토배틀러']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9237670d902f7ae4c.jpg,2025-09-26T21:18:15+00:00,soop
00040077,아크 서바이벌 이볼브드,0,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7818670d90308292a.jpg,2025-09-26T21:18:15+00:00,soop
00040078,카운터 스트라이크 2,0,"['슈팅', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/1519670d90318a084.jpg,2025-09-26T21:18:15+00:00,soop
00040079,다크에덴,0,"['MMORPG', '판타지']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/3097670d903291fad.jpg,2025-09-26T21:18:15+00:00,soop
00040082,도타2,0,"['MOBA', '전략']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2951670d9035aaf48.jpg,2025-09-26T21:18:15+00:00,soop
00040083,엘소드,0,"['MMORPG', '액션', '어드벤쳐']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/7971670d9036b286b.jpg,2025-09-26T21:18:15+00:00,soop
00040085,프리스타일,0,['스포츠게임'],https://admin.img.sooplive.co.kr/category_img/2024/10/15/7904670d9037bac82.jpg,2025-09-26T21:18:15+00:00,soop
00040086,겟앰프드,0,"['격투', '캐주얼']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/8965670d9038c250b.jpg,2025-09-26T21:18:15+00:00,soop
00040088,마구마구,0,"['스포츠게임', '한게임', 'PC']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/2697670d903ad2c07.jpg,2025-09-26T21:18:15+00:00,soop
00040089,메이플스토리2,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9606670d903bda2d4.png,2025-09-26T21:18:15+00:00,soop
00040090,몬스터 헌터 월드: 아이스본,0,"['RPG', '어드벤처', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/02/19/622867b57bb35722e.jpg,2025-09-26T21:18:15+00:00,soop
00040091,osu!,0,"['리듬게임', '액션']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/9076670d903deb71f.jpg,2025-09-26T21:18:15+00:00,soop
00040092,R2,0,"['MMORPG', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2024/10/15/4237670d903f004fa.jpg,2025-09-26T21:18:15+00:00,soop
